"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.Easily.annoyed.by.others","Multiple.Choice.Grid.object.2.Easily.annoyed.by.others.Quantised","Multiple.Choice.Grid.object.2.Often.lose.temper","Multiple.Choice.Grid.object.2.Often.lose.temper.Quantised","Multiple.Choice.Grid.object.2.Stay.angry.for.a.long.time","Multiple.Choice.Grid.object.2.Stay.angry.for.a.long.time.Quantised","Multiple.Choice.Grid.object.2.Angry.most.of.the.time","Multiple.Choice.Grid.object.2.Angry.most.of.the.time.Quantised","Multiple.Choice.Grid.object.2.Get.angry.frequently","Multiple.Choice.Grid.object.2.Get.angry.frequently.Quantised","Multiple.Choice.Grid.object.2.Lose.temper.easily","Multiple.Choice.Grid.object.2.Lose.temper.easily.Quantised","Multiple.Choice.Grid.object.2.Overall..irritability.causes.me.problems","Multiple.Choice.Grid.object.2.Overall..irritability.causes.me.problems.Quantised","Random_ID"
"1",1699291091148,"06/11/2023 17:18:11",1699291091148,0,"06/11/2023 17:18:11",150440,6,"questionnaire-97cc",NA,32747592,9689456,NA,"complete",NA,"65491d352516b994de3f9e6b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x783",NA,NA,0,"ARI",2,"ABJCIDHEGF","Passed AC2","","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","SUPPRF31306"
"1",1699291667001,"06/11/2023 17:27:47",1699291667001,0,"06/11/2023 17:27:47",150440,6,"questionnaire-97cc",NA,32747991,9689654,NA,"complete",NA,"6549218ea2301d20c2c9e1ff","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"ARI",2,"HIGJFAEBDC","Passed AC2","","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","SUPPRF86378"
"1",1699291728136,"06/11/2023 17:28:48",1699291728136,0,"06/11/2023 17:28:48",150440,6,"questionnaire-97cc",NA,32748061,9689668,NA,"complete",NA,"65492106b22f0178f57b0066","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x732",NA,NA,0,"ARI",2,"GHFIEJDACB","Passed AC2","","Certainly true","3","Certainly true","3","Somewhat true","2","Not true","1","Somewhat true","2","Somewhat true","2","Somewhat true","2","SUPPRF60832"
"1",1699291792789,"06/11/2023 17:29:52",1699291792789,0,"06/11/2023 17:29:52",150440,6,"questionnaire-97cc",NA,32748137,9689663,NA,"complete",NA,"654921b4e5e583cfb88fe018","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"ARI",2,"FGEHDICJBA","Passed AC2","","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","SUPPRF66344"
"1",1699291982441,"06/11/2023 17:33:02",1699291982441,0,"06/11/2023 17:33:02",150440,6,"questionnaire-97cc",NA,32748306,9689703,NA,"complete",NA,"6549212338759131b91a7191","computer","Desktop or Laptop","Mac OS 10.14.6","Safari 14.1.2","1440x900","1440x837",NA,NA,0,"ARI",2,"JAIBHCGDFE","Passed AC2","","Certainly true","3","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Certainly true","3","SUPPRF79935"
"1",1699291984972,"06/11/2023 17:33:04",1699291984972,0,"06/11/2023 17:33:04",150440,6,"questionnaire-97cc",NA,32748312,9689646,NA,"complete",NA,"654921342516b994de3f9f0e","tablet","Apple iPad","iOS 16.5","Chrome 116.0.5845.177","810x1080","810x965",NA,NA,0,"ARI",2,"EFDGCHBIAJ","Passed AC2","","Somewhat true","2","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Somewhat true","2","SUPPRF70813"
"1",1699292186887,"06/11/2023 17:36:26",1699292186887,0,"06/11/2023 17:36:26",150440,6,"questionnaire-97cc",NA,32748491,9689563,NA,"complete",NA,"65491fe7bf070a5a4f1860e2","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x642",NA,NA,0,"ARI",2,"BCADJEIFHG","Passed AC2","","Somewhat true","2","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Somewhat true","2","SUPPRF86350"
"1",1699292227363,"06/11/2023 17:37:07",1699292227363,0,"06/11/2023 17:37:07",150440,6,"questionnaire-97cc",NA,32748517,9689627,NA,"complete",NA,"654920b672f8f0b8d9219fd2","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1440x960","1392x834",NA,NA,0,"ARI",2,"CDBEAFJGIH","Passed AC2","","Somewhat true","2","Somewhat true","2","Certainly true","3","Certainly true","3","Somewhat true","2","Somewhat true","2","Somewhat true","2","SUPPRF93485"
"1",1699292422859,"06/11/2023 17:40:22",1699292422859,0,"06/11/2023 17:40:22",150440,6,"questionnaire-97cc",NA,32748623,9689775,NA,"complete",NA,"6549244aa62da2216068a2f5","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1920x1080","1280x641",NA,NA,0,"ARI",2,"GHFIEJDACB","Passed AC2","","Certainly true","3","Not true","1","Not true","1","Somewhat true","2","Somewhat true","2","Not true","1","Somewhat true","2","SUPPRF85297"
"1",1699292451658,"06/11/2023 17:40:51",1699292451658,0,"06/11/2023 17:40:51",150440,6,"questionnaire-97cc",NA,32748645,9689786,NA,"complete",NA,"654924af72f8f0b8d921a095","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x585",NA,NA,0,"ARI",2,"HIGJFAEBDC","Passed AC2","","Somewhat true","2","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Somewhat true","2","SUPPRF06342"
"1",1699292550594,"06/11/2023 17:42:30",1699292550594,0,"06/11/2023 17:42:30",150440,6,"questionnaire-97cc",NA,32748707,9689795,NA,"complete",NA,"654924ca687b1ab50f984f2f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","3440x1440","3440x1329",NA,NA,0,"ARI",2,"IJHAGBFCED","Passed AC2","","Not true","1","Not true","1","Somewhat true","2","Not true","1","Not true","1","Not true","1","Not true","1","SUPPRF95341"
"1",1699292644233,"06/11/2023 17:44:04",1699292644233,0,"06/11/2023 17:44:04",150440,6,"questionnaire-97cc",NA,32748781,9689725,NA,"complete",NA,"6549235a90dc221dcf738816","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1922x1002",NA,NA,0,"ARI",2,"CDBEAFJGIH","Passed AC2","","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","SUPPRF35697"
"1",1699292722968,"06/11/2023 17:45:22",1699292722968,0,"06/11/2023 17:45:22",150440,6,"questionnaire-97cc",NA,32748840,9689740,NA,"complete",NA,"6549238893c8ae4ef7a1fcaf","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x720",NA,NA,0,"ARI",2,"EFDGCHBIAJ","Passed AC2","","Somewhat true","2","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Somewhat true","2","SUPPRF68142"
"1",1699292811872,"06/11/2023 17:46:51",1699292811872,0,"06/11/2023 17:46:51",150440,6,"questionnaire-97cc",NA,32748892,9689813,NA,"complete",NA,"654924be341a89c8ee0f18d8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"ARI",2,"BCADJEIFHG","Passed AC2","","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","SUPPRF99152"
"1",1699292820208,"06/11/2023 17:47:00",1699292820208,0,"06/11/2023 17:47:00",150440,6,"questionnaire-97cc",NA,32748900,9689807,NA,"complete",NA,"654925209fa4ccfd758876ef","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1925x1065","1920x1061",NA,NA,0,"ARI",2,"ABJCIDHEGF","Passed AC2","","Somewhat true","2","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Somewhat true","2","SUPPRF10856"
"1",1699292965208,"06/11/2023 17:49:25",1699292965208,0,"06/11/2023 17:49:25",150440,6,"questionnaire-97cc",NA,32749016,9689867,NA,"complete",NA,"654926bdade73d2ec6b3fcb9","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","2845x1186","1530x904",NA,NA,0,"ARI",2,"GHFIEJDACB","Passed AC2","","Somewhat true","2","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Somewhat true","2","SUPPRF54475"
"1",1699292973166,"06/11/2023 17:49:33",1699292973166,0,"06/11/2023 17:49:33",150440,6,"questionnaire-97cc",NA,32749025,9689856,NA,"complete",NA,"654926836b82914a2567a905","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x610",NA,NA,0,"ARI",2,"HIGJFAEBDC","Passed AC2","","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","Not true","1","SUPPRF94497"
